"State","Place.of.Death","COVID.19.Deaths","Date"
"South Carolina","Nursing home/long term care facility",201,2020-07-01
"South Carolina","Other",NA,2020-07-01
"South Carolina","Place of death unknown",0,2020-07-01
"South Carolina","Total - All Places of Death",NA,2020-08-01
"South Carolina","Healthcare setting, inpatient",635,2020-08-01
"South Carolina","Healthcare setting, outpatient or emergency room",36,2020-08-01
"South Carolina","Healthcare setting, dead on arrival",0,2020-08-01
"South Carolina","Decedent's home",58,2020-08-01
"South Carolina","Hospice facility",70,2020-08-01
"South Carolina","Nursing home/long term care facility",199,2020-08-01
"South Carolina","Other",NA,2020-08-01
"South Carolina","Place of death unknown",0,2020-08-01
"South Carolina","Total - All Places of Death",602,2020-09-01
"South Carolina","Healthcare setting, inpatient",393,2020-09-01
"South Carolina","Healthcare setting, outpatient or emergency room",18,2020-09-01
"South Carolina","Healthcare setting, dead on arrival",0,2020-09-01
"South Carolina","Decedent's home",26,2020-09-01
"South Carolina","Hospice facility",41,2020-09-01
"South Carolina","Nursing home/long term care facility",118,2020-09-01
"South Carolina","Other",NA,2020-09-01
"South Carolina","Place of death unknown",0,2020-09-01
"South Carolina","Total - All Places of Death",494,2020-10-01
"South Carolina","Healthcare setting, inpatient",343,2020-10-01
"South Carolina","Healthcare setting, outpatient or emergency room",16,2020-10-01
"South Carolina","Healthcare setting, dead on arrival",0,2020-10-01
"South Carolina","Decedent's home",29,2020-10-01
"South Carolina","Hospice facility",38,2020-10-01
"South Carolina","Nursing home/long term care facility",67,2020-10-01
"South Carolina","Other",NA,2020-10-01
"South Carolina","Place of death unknown",0,2020-10-01
"South Carolina","Total - All Places of Death",538,2020-11-01
"South Carolina","Healthcare setting, inpatient",367,2020-11-01
"South Carolina","Healthcare setting, outpatient or emergency room",19,2020-11-01
"South Carolina","Healthcare setting, dead on arrival",0,2020-11-01
"South Carolina","Decedent's home",32,2020-11-01
"South Carolina","Hospice facility",41,2020-11-01
"South Carolina","Nursing home/long term care facility",75,2020-11-01
"South Carolina","Other",NA,2020-11-01
"South Carolina","Place of death unknown",0,2020-11-01
"South Carolina","Total - All Places of Death",NA,2020-12-01
"South Carolina","Healthcare setting, inpatient",787,2020-12-01
"South Carolina","Healthcare setting, outpatient or emergency room",43,2020-12-01
"South Carolina","Healthcare setting, dead on arrival",0,2020-12-01
"South Carolina","Decedent's home",102,2020-12-01
"South Carolina","Hospice facility",81,2020-12-01
"South Carolina","Nursing home/long term care facility",152,2020-12-01
"South Carolina","Other",13,2020-12-01
"South Carolina","Place of death unknown",0,2020-12-01
"South Carolina","Total - All Places of Death",NA,2021-01-01
"South Carolina","Healthcare setting, inpatient",NA,2021-01-01
"South Carolina","Healthcare setting, outpatient or emergency room",55,2021-01-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-01-01
"South Carolina","Decedent's home",177,2021-01-01
"South Carolina","Hospice facility",143,2021-01-01
"South Carolina","Nursing home/long term care facility",226,2021-01-01
"South Carolina","Other",27,2021-01-01
"South Carolina","Place of death unknown",0,2021-01-01
"South Carolina","Total - All Places of Death",NA,2021-02-01
"South Carolina","Healthcare setting, inpatient",741,2021-02-01
"South Carolina","Healthcare setting, outpatient or emergency room",24,2021-02-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-02-01
"South Carolina","Decedent's home",90,2021-02-01
"South Carolina","Hospice facility",87,2021-02-01
"South Carolina","Nursing home/long term care facility",112,2021-02-01
"South Carolina","Other",12,2021-02-01
"South Carolina","Place of death unknown",0,2021-02-01
"South Carolina","Total - All Places of Death",482,2021-03-01
"South Carolina","Healthcare setting, inpatient",342,2021-03-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2021-03-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-03-01
"South Carolina","Decedent's home",47,2021-03-01
"South Carolina","Hospice facility",36,2021-03-01
"South Carolina","Nursing home/long term care facility",44,2021-03-01
"South Carolina","Other",NA,2021-03-01
"South Carolina","Place of death unknown",0,2021-03-01
"South Carolina","Total - All Places of Death",332,2021-04-01
"South Carolina","Healthcare setting, inpatient",229,2021-04-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2021-04-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-04-01
"South Carolina","Decedent's home",47,2021-04-01
"South Carolina","Hospice facility",17,2021-04-01
"South Carolina","Nursing home/long term care facility",25,2021-04-01
"South Carolina","Other",NA,2021-04-01
"South Carolina","Place of death unknown",0,2021-04-01
"South Carolina","Total - All Places of Death",215,2021-05-01
"South Carolina","Healthcare setting, inpatient",148,2021-05-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2021-05-01
"South Carolina","Healthcare setting, dead on arrival",NA,2021-05-01
"South Carolina","Decedent's home",33,2021-05-01
"South Carolina","Hospice facility",NA,2021-05-01
"South Carolina","Nursing home/long term care facility",16,2021-05-01
"South Carolina","Other",0,2021-05-01
"South Carolina","Place of death unknown",0,2021-05-01
"South Carolina","Total - All Places of Death",105,2021-06-01
"South Carolina","Healthcare setting, inpatient",70,2021-06-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2021-06-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-06-01
"South Carolina","Decedent's home",10,2021-06-01
"South Carolina","Hospice facility",NA,2021-06-01
"South Carolina","Nursing home/long term care facility",NA,2021-06-01
"South Carolina","Other",NA,2021-06-01
"South Carolina","Place of death unknown",0,2021-06-01
"South Carolina","Total - All Places of Death",140,2021-07-01
"South Carolina","Healthcare setting, inpatient",94,2021-07-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2021-07-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-07-01
"South Carolina","Decedent's home",26,2021-07-01
"South Carolina","Hospice facility",NA,2021-07-01
"South Carolina","Nursing home/long term care facility",NA,2021-07-01
"South Carolina","Other",NA,2021-07-01
"South Carolina","Place of death unknown",0,2021-07-01
"South Carolina","Total - All Places of Death",NA,2021-08-01
"South Carolina","Healthcare setting, inpatient",864,2021-08-01
"South Carolina","Healthcare setting, outpatient or emergency room",41,2021-08-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-08-01
"South Carolina","Decedent's home",156,2021-08-01
"South Carolina","Hospice facility",39,2021-08-01
"South Carolina","Nursing home/long term care facility",18,2021-08-01
"South Carolina","Other",13,2021-08-01
"South Carolina","Place of death unknown",0,2021-08-01
"South Carolina","Total - All Places of Death",NA,2021-09-01
"South Carolina","Healthcare setting, inpatient",NA,2021-09-01
"South Carolina","Healthcare setting, outpatient or emergency room",52,2021-09-01
"South Carolina","Healthcare setting, dead on arrival",NA,2021-09-01
"South Carolina","Decedent's home",250,2021-09-01
"South Carolina","Hospice facility",81,2021-09-01
"South Carolina","Nursing home/long term care facility",37,2021-09-01
"South Carolina","Other",31,2021-09-01
"South Carolina","Place of death unknown",0,2021-09-01
"South Carolina","Total - All Places of Death",NA,2021-10-01
"South Carolina","Healthcare setting, inpatient",802,2021-10-01
"South Carolina","Healthcare setting, outpatient or emergency room",21,2021-10-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-10-01
"South Carolina","Decedent's home",113,2021-10-01
"South Carolina","Hospice facility",42,2021-10-01
"South Carolina","Nursing home/long term care facility",35,2021-10-01
"South Carolina","Other",14,2021-10-01
"South Carolina","Place of death unknown",0,2021-10-01
"South Carolina","Total - All Places of Death",425,2021-11-01
"South Carolina","Healthcare setting, inpatient",310,2021-11-01
"South Carolina","Healthcare setting, outpatient or emergency room",12,2021-11-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-11-01
"South Carolina","Decedent's home",55,2021-11-01
"South Carolina","Hospice facility",17,2021-11-01
"South Carolina","Nursing home/long term care facility",25,2021-11-01
"South Carolina","Other",NA,2021-11-01
"South Carolina","Place of death unknown",0,2021-11-01
"South Carolina","Total - All Places of Death",468,2021-12-01
"South Carolina","Healthcare setting, inpatient",329,2021-12-01
"South Carolina","Healthcare setting, outpatient or emergency room",24,2021-12-01
"South Carolina","Healthcare setting, dead on arrival",0,2021-12-01
"South Carolina","Decedent's home",60,2021-12-01
"South Carolina","Hospice facility",22,2021-12-01
"South Carolina","Nursing home/long term care facility",25,2021-12-01
"South Carolina","Other",NA,2021-12-01
"South Carolina","Place of death unknown",0,2021-12-01
"South Carolina","Total - All Places of Death",NA,2022-01-01
"South Carolina","Healthcare setting, inpatient",929,2022-01-01
"South Carolina","Healthcare setting, outpatient or emergency room",72,2022-01-01
"South Carolina","Healthcare setting, dead on arrival",NA,2022-01-01
"South Carolina","Decedent's home",231,2022-01-01
"South Carolina","Hospice facility",79,2022-01-01
"South Carolina","Nursing home/long term care facility",122,2022-01-01
"South Carolina","Other",22,2022-01-01
"South Carolina","Place of death unknown",0,2022-01-01
"South Carolina","Total - All Places of Death",NA,2022-02-01
"South Carolina","Healthcare setting, inpatient",789,2022-02-01
"South Carolina","Healthcare setting, outpatient or emergency room",20,2022-02-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-02-01
"South Carolina","Decedent's home",157,2022-02-01
"South Carolina","Hospice facility",115,2022-02-01
"South Carolina","Nursing home/long term care facility",98,2022-02-01
"South Carolina","Other",21,2022-02-01
"South Carolina","Place of death unknown",0,2022-02-01
"South Carolina","Total - All Places of Death",301,2022-03-01
"South Carolina","Healthcare setting, inpatient",168,2022-03-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-03-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-03-01
"South Carolina","Decedent's home",58,2022-03-01
"South Carolina","Hospice facility",33,2022-03-01
"South Carolina","Nursing home/long term care facility",27,2022-03-01
"South Carolina","Other",NA,2022-03-01
"South Carolina","Place of death unknown",0,2022-03-01
"South Carolina","Total - All Places of Death",94,2022-04-01
"South Carolina","Healthcare setting, inpatient",46,2022-04-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-04-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-04-01
"South Carolina","Decedent's home",22,2022-04-01
"South Carolina","Hospice facility",NA,2022-04-01
"South Carolina","Nursing home/long term care facility",14,2022-04-01
"South Carolina","Other",NA,2022-04-01
"South Carolina","Place of death unknown",0,2022-04-01
"South Carolina","Total - All Places of Death",117,2022-05-01
"South Carolina","Healthcare setting, inpatient",40,2022-05-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-05-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-05-01
"South Carolina","Decedent's home",39,2022-05-01
"South Carolina","Hospice facility",NA,2022-05-01
"South Carolina","Nursing home/long term care facility",19,2022-05-01
"South Carolina","Other",NA,2022-05-01
"South Carolina","Place of death unknown",0,2022-05-01
"South Carolina","Total - All Places of Death",159,2022-06-01
"South Carolina","Healthcare setting, inpatient",61,2022-06-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-06-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-06-01
"South Carolina","Decedent's home",51,2022-06-01
"South Carolina","Hospice facility",14,2022-06-01
"South Carolina","Nursing home/long term care facility",27,2022-06-01
"South Carolina","Other",NA,2022-06-01
"South Carolina","Place of death unknown",0,2022-06-01
"South Carolina","Total - All Places of Death",234,2022-07-01
"South Carolina","Healthcare setting, inpatient",114,2022-07-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-07-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-07-01
"South Carolina","Decedent's home",56,2022-07-01
"South Carolina","Hospice facility",21,2022-07-01
"South Carolina","Nursing home/long term care facility",33,2022-07-01
"South Carolina","Other",NA,2022-07-01
"South Carolina","Place of death unknown",0,2022-07-01
"South Carolina","Total - All Places of Death",288,2022-08-01
"South Carolina","Healthcare setting, inpatient",133,2022-08-01
"South Carolina","Healthcare setting, outpatient or emergency room",12,2022-08-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-08-01
"South Carolina","Decedent's home",62,2022-08-01
"South Carolina","Hospice facility",45,2022-08-01
"South Carolina","Nursing home/long term care facility",31,2022-08-01
"South Carolina","Other",NA,2022-08-01
"South Carolina","Place of death unknown",0,2022-08-01
"South Carolina","Total - All Places of Death",203,2022-09-01
"South Carolina","Healthcare setting, inpatient",92,2022-09-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-09-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-09-01
"South Carolina","Decedent's home",45,2022-09-01
"South Carolina","Hospice facility",24,2022-09-01
"South Carolina","Nursing home/long term care facility",26,2022-09-01
"South Carolina","Other",NA,2022-09-01
"South Carolina","Place of death unknown",0,2022-09-01
"South Carolina","Total - All Places of Death",161,2022-10-01
"South Carolina","Healthcare setting, inpatient",70,2022-10-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-10-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-10-01
"South Carolina","Decedent's home",39,2022-10-01
"South Carolina","Hospice facility",22,2022-10-01
"South Carolina","Nursing home/long term care facility",24,2022-10-01
"South Carolina","Other",NA,2022-10-01
"South Carolina","Place of death unknown",0,2022-10-01
"South Carolina","Total - All Places of Death",124,2022-11-01
"South Carolina","Healthcare setting, inpatient",42,2022-11-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2022-11-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-11-01
"South Carolina","Decedent's home",27,2022-11-01
"South Carolina","Hospice facility",16,2022-11-01
"South Carolina","Nursing home/long term care facility",29,2022-11-01
"South Carolina","Other",NA,2022-11-01
"South Carolina","Place of death unknown",0,2022-11-01
"South Carolina","Total - All Places of Death",235,2022-12-01
"South Carolina","Healthcare setting, inpatient",115,2022-12-01
"South Carolina","Healthcare setting, outpatient or emergency room",10,2022-12-01
"South Carolina","Healthcare setting, dead on arrival",0,2022-12-01
"South Carolina","Decedent's home",33,2022-12-01
"South Carolina","Hospice facility",30,2022-12-01
"South Carolina","Nursing home/long term care facility",44,2022-12-01
"South Carolina","Other",NA,2022-12-01
"South Carolina","Place of death unknown",0,2022-12-01
"South Carolina","Total - All Places of Death",391,2023-01-01
"South Carolina","Healthcare setting, inpatient",197,2023-01-01
"South Carolina","Healthcare setting, outpatient or emergency room",10,2023-01-01
"South Carolina","Healthcare setting, dead on arrival",0,2023-01-01
"South Carolina","Decedent's home",57,2023-01-01
"South Carolina","Hospice facility",58,2023-01-01
"South Carolina","Nursing home/long term care facility",63,2023-01-01
"South Carolina","Other",NA,2023-01-01
"South Carolina","Place of death unknown",0,2023-01-01
"South Carolina","Total - All Places of Death",185,2023-02-01
"South Carolina","Healthcare setting, inpatient",76,2023-02-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2023-02-01
"South Carolina","Healthcare setting, dead on arrival",0,2023-02-01
"South Carolina","Decedent's home",39,2023-02-01
"South Carolina","Hospice facility",27,2023-02-01
"South Carolina","Nursing home/long term care facility",33,2023-02-01
"South Carolina","Other",NA,2023-02-01
"South Carolina","Place of death unknown",0,2023-02-01
"South Carolina","Total - All Places of Death",110,2023-03-01
"South Carolina","Healthcare setting, inpatient",46,2023-03-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2023-03-01
"South Carolina","Healthcare setting, dead on arrival",0,2023-03-01
"South Carolina","Decedent's home",23,2023-03-01
"South Carolina","Hospice facility",14,2023-03-01
"South Carolina","Nursing home/long term care facility",25,2023-03-01
"South Carolina","Other",NA,2023-03-01
"South Carolina","Place of death unknown",0,2023-03-01
"South Carolina","Total - All Places of Death",67,2023-04-01
"South Carolina","Healthcare setting, inpatient",22,2023-04-01
"South Carolina","Healthcare setting, outpatient or emergency room",0,2023-04-01
"South Carolina","Healthcare setting, dead on arrival",0,2023-04-01
"South Carolina","Decedent's home",11,2023-04-01
"South Carolina","Hospice facility",17,2023-04-01
"South Carolina","Nursing home/long term care facility",17,2023-04-01
"South Carolina","Other",0,2023-04-01
"South Carolina","Place of death unknown",0,2023-04-01
"South Carolina","Total - All Places of Death",65,2023-05-01
"South Carolina","Healthcare setting, inpatient",27,2023-05-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2023-05-01
"South Carolina","Healthcare setting, dead on arrival",0,2023-05-01
"South Carolina","Decedent's home",11,2023-05-01
"South Carolina","Hospice facility",14,2023-05-01
"South Carolina","Nursing home/long term care facility",10,2023-05-01
"South Carolina","Other",NA,2023-05-01
"South Carolina","Place of death unknown",0,2023-05-01
"South Carolina","Total - All Places of Death",30,2023-06-01
"South Carolina","Healthcare setting, inpatient",10,2023-06-01
"South Carolina","Healthcare setting, outpatient or emergency room",NA,2023-06-01
"South Carolina","Healthcare setting, dead on arrival",0,2023-06-01
"South Carolina","Decedent's home",NA,2023-06-01
"South Carolina","Hospice facility",NA,2023-06-01
"South Carolina","Nursing home/long term care facility",NA,2023-06-01
"South Carolina","Other",0,2023-06-01
"South Carolina","Place of death unknown",0,2023-06-01
"South Dakota","Total - All Places of Death",0,2020-01-01
"South Dakota","Healthcare setting, inpatient",0,2020-01-01
"South Dakota","Healthcare setting, outpatient or emergency room",0,2020-01-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-01-01
"South Dakota","Decedent's home",0,2020-01-01
"South Dakota","Hospice facility",0,2020-01-01
"South Dakota","Nursing home/long term care facility",0,2020-01-01
"South Dakota","Other",0,2020-01-01
"South Dakota","Place of death unknown",0,2020-01-01
"South Dakota","Total - All Places of Death",0,2020-02-01
"South Dakota","Healthcare setting, inpatient",0,2020-02-01
"South Dakota","Healthcare setting, outpatient or emergency room",0,2020-02-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-02-01
"South Dakota","Decedent's home",0,2020-02-01
"South Dakota","Hospice facility",0,2020-02-01
"South Dakota","Nursing home/long term care facility",0,2020-02-01
"South Dakota","Other",0,2020-02-01
"South Dakota","Place of death unknown",0,2020-02-01
"South Dakota","Total - All Places of Death",NA,2020-03-01
"South Dakota","Healthcare setting, inpatient",NA,2020-03-01
"South Dakota","Healthcare setting, outpatient or emergency room",0,2020-03-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-03-01
"South Dakota","Decedent's home",0,2020-03-01
"South Dakota","Hospice facility",0,2020-03-01
"South Dakota","Nursing home/long term care facility",0,2020-03-01
"South Dakota","Other",0,2020-03-01
"South Dakota","Place of death unknown",0,2020-03-01
"South Dakota","Total - All Places of Death",21,2020-04-01
"South Dakota","Healthcare setting, inpatient",NA,2020-04-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2020-04-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-04-01
"South Dakota","Decedent's home",NA,2020-04-01
"South Dakota","Hospice facility",0,2020-04-01
"South Dakota","Nursing home/long term care facility",10,2020-04-01
"South Dakota","Other",0,2020-04-01
"South Dakota","Place of death unknown",0,2020-04-01
"South Dakota","Total - All Places of Death",44,2020-05-01
"South Dakota","Healthcare setting, inpatient",18,2020-05-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2020-05-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-05-01
"South Dakota","Decedent's home",NA,2020-05-01
"South Dakota","Hospice facility",NA,2020-05-01
"South Dakota","Nursing home/long term care facility",18,2020-05-01
"South Dakota","Other",NA,2020-05-01
"South Dakota","Place of death unknown",0,2020-05-01
"South Dakota","Total - All Places of Death",40,2020-06-01
"South Dakota","Healthcare setting, inpatient",30,2020-06-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2020-06-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-06-01
"South Dakota","Decedent's home",NA,2020-06-01
"South Dakota","Hospice facility",NA,2020-06-01
"South Dakota","Nursing home/long term care facility",NA,2020-06-01
"South Dakota","Other",0,2020-06-01
"South Dakota","Place of death unknown",0,2020-06-01
"South Dakota","Total - All Places of Death",50,2020-07-01
"South Dakota","Healthcare setting, inpatient",29,2020-07-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2020-07-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-07-01
"South Dakota","Decedent's home",NA,2020-07-01
"South Dakota","Hospice facility",NA,2020-07-01
"South Dakota","Nursing home/long term care facility",13,2020-07-01
"South Dakota","Other",0,2020-07-01
"South Dakota","Place of death unknown",0,2020-07-01
"South Dakota","Total - All Places of Death",49,2020-08-01
"South Dakota","Healthcare setting, inpatient",30,2020-08-01
"South Dakota","Healthcare setting, outpatient or emergency room",0,2020-08-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-08-01
"South Dakota","Decedent's home",NA,2020-08-01
"South Dakota","Hospice facility",NA,2020-08-01
"South Dakota","Nursing home/long term care facility",17,2020-08-01
"South Dakota","Other",0,2020-08-01
"South Dakota","Place of death unknown",0,2020-08-01
"South Dakota","Total - All Places of Death",116,2020-09-01
"South Dakota","Healthcare setting, inpatient",62,2020-09-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2020-09-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-09-01
"South Dakota","Decedent's home",NA,2020-09-01
"South Dakota","Hospice facility",NA,2020-09-01
"South Dakota","Nursing home/long term care facility",37,2020-09-01
"South Dakota","Other",0,2020-09-01
"South Dakota","Place of death unknown",0,2020-09-01
"South Dakota","Total - All Places of Death",265,2020-10-01
"South Dakota","Healthcare setting, inpatient",130,2020-10-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2020-10-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-10-01
"South Dakota","Decedent's home",NA,2020-10-01
"South Dakota","Hospice facility",NA,2020-10-01
"South Dakota","Nursing home/long term care facility",116,2020-10-01
"South Dakota","Other",NA,2020-10-01
"South Dakota","Place of death unknown",0,2020-10-01
"South Dakota","Total - All Places of Death",701,2020-11-01
"South Dakota","Healthcare setting, inpatient",313,2020-11-01
"South Dakota","Healthcare setting, outpatient or emergency room",11,2020-11-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-11-01
"South Dakota","Decedent's home",23,2020-11-01
"South Dakota","Hospice facility",15,2020-11-01
"South Dakota","Nursing home/long term care facility",333,2020-11-01
"South Dakota","Other",NA,2020-11-01
"South Dakota","Place of death unknown",0,2020-11-01
"South Dakota","Total - All Places of Death",427,2020-12-01
"South Dakota","Healthcare setting, inpatient",241,2020-12-01
"South Dakota","Healthcare setting, outpatient or emergency room",11,2020-12-01
"South Dakota","Healthcare setting, dead on arrival",0,2020-12-01
"South Dakota","Decedent's home",21,2020-12-01
"South Dakota","Hospice facility",17,2020-12-01
"South Dakota","Nursing home/long term care facility",135,2020-12-01
"South Dakota","Other",NA,2020-12-01
"South Dakota","Place of death unknown",0,2020-12-01
"South Dakota","Total - All Places of Death",188,2021-01-01
"South Dakota","Healthcare setting, inpatient",115,2021-01-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-01-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-01-01
"South Dakota","Decedent's home",15,2021-01-01
"South Dakota","Hospice facility",11,2021-01-01
"South Dakota","Nursing home/long term care facility",42,2021-01-01
"South Dakota","Other",NA,2021-01-01
"South Dakota","Place of death unknown",0,2021-01-01
"South Dakota","Total - All Places of Death",70,2021-02-01
"South Dakota","Healthcare setting, inpatient",40,2021-02-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-02-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-02-01
"South Dakota","Decedent's home",NA,2021-02-01
"South Dakota","Hospice facility",NA,2021-02-01
"South Dakota","Nursing home/long term care facility",18,2021-02-01
"South Dakota","Other",NA,2021-02-01
"South Dakota","Place of death unknown",0,2021-02-01
"South Dakota","Total - All Places of Death",39,2021-03-01
"South Dakota","Healthcare setting, inpatient",21,2021-03-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-03-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-03-01
"South Dakota","Decedent's home",NA,2021-03-01
"South Dakota","Hospice facility",NA,2021-03-01
"South Dakota","Nursing home/long term care facility",NA,2021-03-01
"South Dakota","Other",0,2021-03-01
"South Dakota","Place of death unknown",0,2021-03-01
"South Dakota","Total - All Places of Death",41,2021-04-01
"South Dakota","Healthcare setting, inpatient",33,2021-04-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-04-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-04-01
"South Dakota","Decedent's home",NA,2021-04-01
"South Dakota","Hospice facility",NA,2021-04-01
"South Dakota","Nursing home/long term care facility",NA,2021-04-01
"South Dakota","Other",0,2021-04-01
"South Dakota","Place of death unknown",0,2021-04-01
"South Dakota","Total - All Places of Death",32,2021-05-01
"South Dakota","Healthcare setting, inpatient",21,2021-05-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-05-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-05-01
"South Dakota","Decedent's home",NA,2021-05-01
"South Dakota","Hospice facility",NA,2021-05-01
"South Dakota","Nursing home/long term care facility",NA,2021-05-01
"South Dakota","Other",NA,2021-05-01
"South Dakota","Place of death unknown",0,2021-05-01
"South Dakota","Total - All Places of Death",15,2021-06-01
"South Dakota","Healthcare setting, inpatient",NA,2021-06-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-06-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-06-01
"South Dakota","Decedent's home",NA,2021-06-01
"South Dakota","Hospice facility",NA,2021-06-01
"South Dakota","Nursing home/long term care facility",NA,2021-06-01
"South Dakota","Other",0,2021-06-01
"South Dakota","Place of death unknown",0,2021-06-01
"South Dakota","Total - All Places of Death",13,2021-07-01
"South Dakota","Healthcare setting, inpatient",NA,2021-07-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-07-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-07-01
"South Dakota","Decedent's home",NA,2021-07-01
"South Dakota","Hospice facility",0,2021-07-01
"South Dakota","Nursing home/long term care facility",NA,2021-07-01
"South Dakota","Other",NA,2021-07-01
"South Dakota","Place of death unknown",0,2021-07-01
"South Dakota","Total - All Places of Death",35,2021-08-01
"South Dakota","Healthcare setting, inpatient",29,2021-08-01
"South Dakota","Healthcare setting, outpatient or emergency room",0,2021-08-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-08-01
"South Dakota","Decedent's home",NA,2021-08-01
"South Dakota","Hospice facility",0,2021-08-01
"South Dakota","Nursing home/long term care facility",0,2021-08-01
"South Dakota","Other",0,2021-08-01
"South Dakota","Place of death unknown",0,2021-08-01
"South Dakota","Total - All Places of Death",119,2021-09-01
"South Dakota","Healthcare setting, inpatient",94,2021-09-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-09-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-09-01
"South Dakota","Decedent's home",NA,2021-09-01
"South Dakota","Hospice facility",NA,2021-09-01
"South Dakota","Nursing home/long term care facility",10,2021-09-01
"South Dakota","Other",0,2021-09-01
"South Dakota","Place of death unknown",0,2021-09-01
"South Dakota","Total - All Places of Death",116,2021-10-01
"South Dakota","Healthcare setting, inpatient",92,2021-10-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-10-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-10-01
"South Dakota","Decedent's home",NA,2021-10-01
"South Dakota","Hospice facility",NA,2021-10-01
"South Dakota","Nursing home/long term care facility",12,2021-10-01
"South Dakota","Other",0,2021-10-01
"South Dakota","Place of death unknown",0,2021-10-01
"South Dakota","Total - All Places of Death",149,2021-11-01
"South Dakota","Healthcare setting, inpatient",107,2021-11-01
"South Dakota","Healthcare setting, outpatient or emergency room",NA,2021-11-01
"South Dakota","Healthcare setting, dead on arrival",0,2021-11-01
"South Dakota","Decedent's home",14,2021-11-01
"South Dakota","Hospice facility",NA,2021-11-01
"South Dakota","Nursing home/long term care facility",21,2021-11-01
"South Dakota","Other",0,2021-11-01
"South Dakota","Place of death unknown",0,2021-11-01
"South Dakota","Total - All Places of Death",170,2021-12-01
