"State","Place.of.Death","COVID.19.Deaths","Date"
"Ohio","Total - All Places of Death",672,"2021-04-01"
"Ohio","Total - All Places of Death",548,"2021-05-01"
"Ohio","Total - All Places of Death",328,"2021-06-01"
"Ohio","Total - All Places of Death",218,"2021-07-01"
"Ohio","Total - All Places of Death",804,"2021-08-01"
"Ohio","Total - All Places of Death",NA,"2021-09-01"
"Ohio","Total - All Places of Death",NA,"2021-10-01"
"Ohio","Total - All Places of Death",NA,"2021-11-01"
"Ohio","Total - All Places of Death",NA,"2021-12-01"
"Ohio","Total - All Places of Death",NA,"2022-01-01"
"Ohio","Total - All Places of Death",NA,"2022-02-01"
"Ohio","Total - All Places of Death",674,"2022-03-01"
"Ohio","Total - All Places of Death",279,"2022-04-01"
"Ohio","Total - All Places of Death",284,"2022-05-01"
"Ohio","Total - All Places of Death",335,"2022-06-01"
"Ohio","Total - All Places of Death",455,"2022-07-01"
"Ohio","Total - All Places of Death",652,"2022-08-01"
"Ohio","Total - All Places of Death",560,"2022-09-01"
"Ohio","Total - All Places of Death",475,"2022-10-01"
"Ohio","Total - All Places of Death",549,"2022-11-01"
"Ohio","Total - All Places of Death",666,"2022-12-01"
"Ohio","Total - All Places of Death",631,"2023-01-01"
"Ohio","Total - All Places of Death",329,"2023-02-01"
"Ohio","Total - All Places of Death",378,"2023-03-01"
"Ohio","Total - All Places of Death",269,"2023-04-01"
"Ohio","Total - All Places of Death",149,"2023-05-01"
"Ohio","Total - All Places of Death",52,"2023-06-01"
"Oklahoma","Total - All Places of Death",NA,"2020-01-01"
"Oklahoma","Total - All Places of Death",0,"2020-02-01"
"Oklahoma","Total - All Places of Death",39,"2020-03-01"
"Oklahoma","Total - All Places of Death",208,"2020-04-01"
"Oklahoma","Total - All Places of Death",114,"2020-05-01"
"Oklahoma","Total - All Places of Death",72,"2020-06-01"
"Oklahoma","Total - All Places of Death",231,"2020-07-01"
"Oklahoma","Total - All Places of Death",352,"2020-08-01"
"Oklahoma","Total - All Places of Death",356,"2020-09-01"
"Oklahoma","Total - All Places of Death",605,"2020-10-01"
"Oklahoma","Total - All Places of Death",NA,"2020-11-01"
"Oklahoma","Total - All Places of Death",NA,"2020-12-01"
"Oklahoma","Total - All Places of Death",NA,"2021-01-01"
"Oklahoma","Total - All Places of Death",800,"2021-02-01"
"Oklahoma","Total - All Places of Death",310,"2021-03-01"
"Oklahoma","Total - All Places of Death",167,"2021-04-01"
"Oklahoma","Total - All Places of Death",126,"2021-05-01"
"Oklahoma","Total - All Places of Death",116,"2021-06-01"
"Oklahoma","Total - All Places of Death",236,"2021-07-01"
"Oklahoma","Total - All Places of Death",NA,"2021-08-01"
"Oklahoma","Total - All Places of Death",NA,"2021-09-01"
"Oklahoma","Total - All Places of Death",699,"2021-10-01"
"Oklahoma","Total - All Places of Death",433,"2021-11-01"
"Oklahoma","Total - All Places of Death",643,"2021-12-01"
"Oklahoma","Total - All Places of Death",NA,"2022-01-01"
"Oklahoma","Total - All Places of Death",NA,"2022-02-01"
"Oklahoma","Total - All Places of Death",338,"2022-03-01"
"Oklahoma","Total - All Places of Death",124,"2022-04-01"
"Oklahoma","Total - All Places of Death",94,"2022-05-01"
"Oklahoma","Total - All Places of Death",125,"2022-06-01"
"Oklahoma","Total - All Places of Death",189,"2022-07-01"
"Oklahoma","Total - All Places of Death",275,"2022-08-01"
"Oklahoma","Total - All Places of Death",212,"2022-09-01"
"Oklahoma","Total - All Places of Death",159,"2022-10-01"
"Oklahoma","Total - All Places of Death",130,"2022-11-01"
"Oklahoma","Total - All Places of Death",228,"2022-12-01"
"Oklahoma","Total - All Places of Death",263,"2023-01-01"
"Oklahoma","Total - All Places of Death",159,"2023-02-01"
"Oklahoma","Total - All Places of Death",150,"2023-03-01"
"Oklahoma","Total - All Places of Death",70,"2023-04-01"
"Oklahoma","Total - All Places of Death",60,"2023-05-01"
"Oklahoma","Total - All Places of Death",19,"2023-06-01"
"Oregon","Total - All Places of Death",0,"2020-01-01"
"Oregon","Total - All Places of Death",0,"2020-02-01"
"Oregon","Total - All Places of Death",28,"2020-03-01"
"Oregon","Total - All Places of Death",105,"2020-04-01"
"Oregon","Total - All Places of Death",59,"2020-05-01"
"Oregon","Total - All Places of Death",60,"2020-06-01"
"Oregon","Total - All Places of Death",102,"2020-07-01"
"Oregon","Total - All Places of Death",131,"2020-08-01"
"Oregon","Total - All Places of Death",86,"2020-09-01"
"Oregon","Total - All Places of Death",132,"2020-10-01"
"Oregon","Total - All Places of Death",330,"2020-11-01"
"Oregon","Total - All Places of Death",579,"2020-12-01"
"Oregon","Total - All Places of Death",452,"2021-01-01"
"Oregon","Total - All Places of Death",177,"2021-02-01"
"Oregon","Total - All Places of Death",119,"2021-03-01"
"Oregon","Total - All Places of Death",122,"2021-04-01"
"Oregon","Total - All Places of Death",215,"2021-05-01"
"Oregon","Total - All Places of Death",116,"2021-06-01"
"Oregon","Total - All Places of Death",103,"2021-07-01"
"Oregon","Total - All Places of Death",595,"2021-08-01"
"Oregon","Total - All Places of Death",928,"2021-09-01"
"Oregon","Total - All Places of Death",638,"2021-10-01"
"Oregon","Total - All Places of Death",394,"2021-11-01"
"Oregon","Total - All Places of Death",331,"2021-12-01"
"Oregon","Total - All Places of Death",589,"2022-01-01"
"Oregon","Total - All Places of Death",614,"2022-02-01"
"Oregon","Total - All Places of Death",239,"2022-03-01"
"Oregon","Total - All Places of Death",89,"2022-04-01"
"Oregon","Total - All Places of Death",135,"2022-05-01"
"Oregon","Total - All Places of Death",155,"2022-06-01"
"Oregon","Total - All Places of Death",224,"2022-07-01"
"Oregon","Total - All Places of Death",189,"2022-08-01"
"Oregon","Total - All Places of Death",119,"2022-09-01"
"Oregon","Total - All Places of Death",136,"2022-10-01"
"Oregon","Total - All Places of Death",118,"2022-11-01"
"Oregon","Total - All Places of Death",192,"2022-12-01"
"Oregon","Total - All Places of Death",147,"2023-01-01"
"Oregon","Total - All Places of Death",97,"2023-02-01"
"Oregon","Total - All Places of Death",113,"2023-03-01"
"Oregon","Total - All Places of Death",74,"2023-04-01"
"Oregon","Total - All Places of Death",46,"2023-05-01"
"Oregon","Total - All Places of Death",21,"2023-06-01"
"Pennsylvania","Total - All Places of Death",0,"2020-01-01"
"Pennsylvania","Total - All Places of Death",0,"2020-02-01"
"Pennsylvania","Total - All Places of Death",104,"2020-03-01"
"Pennsylvania","Total - All Places of Death",NA,"2020-04-01"
"Pennsylvania","Total - All Places of Death",NA,"2020-05-01"
"Pennsylvania","Total - All Places of Death",830,"2020-06-01"
"Pennsylvania","Total - All Places of Death",499,"2020-07-01"
"Pennsylvania","Total - All Places of Death",506,"2020-08-01"
"Pennsylvania","Total - All Places of Death",418,"2020-09-01"
"Pennsylvania","Total - All Places of Death",726,"2020-10-01"
"Pennsylvania","Total - All Places of Death",NA,"2020-11-01"
"Pennsylvania","Total - All Places of Death",NA,"2020-12-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-01-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-02-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-03-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-04-01"
"Pennsylvania","Total - All Places of Death",891,"2021-05-01"
"Pennsylvania","Total - All Places of Death",341,"2021-06-01"
"Pennsylvania","Total - All Places of Death",172,"2021-07-01"
"Pennsylvania","Total - All Places of Death",595,"2021-08-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-09-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-10-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-11-01"
"Pennsylvania","Total - All Places of Death",NA,"2021-12-01"
"Pennsylvania","Total - All Places of Death",NA,"2022-01-01"
"Pennsylvania","Total - All Places of Death",NA,"2022-02-01"
"Pennsylvania","Total - All Places of Death",591,"2022-03-01"
"Pennsylvania","Total - All Places of Death",298,"2022-04-01"
"Pennsylvania","Total - All Places of Death",466,"2022-05-01"
"Pennsylvania","Total - All Places of Death",490,"2022-06-01"
"Pennsylvania","Total - All Places of Death",455,"2022-07-01"
"Pennsylvania","Total - All Places of Death",551,"2022-08-01"
"Pennsylvania","Total - All Places of Death",525,"2022-09-01"
"Pennsylvania","Total - All Places of Death",598,"2022-10-01"
"Pennsylvania","Total - All Places of Death",610,"2022-11-01"
"Pennsylvania","Total - All Places of Death",639,"2022-12-01"
"Pennsylvania","Total - All Places of Death",749,"2023-01-01"
"Pennsylvania","Total - All Places of Death",473,"2023-02-01"
"Pennsylvania","Total - All Places of Death",409,"2023-03-01"
"Pennsylvania","Total - All Places of Death",229,"2023-04-01"
"Pennsylvania","Total - All Places of Death",133,"2023-05-01"
"Pennsylvania","Total - All Places of Death",66,"2023-06-01"
"Rhode Island","Total - All Places of Death",0,"2020-01-01"
"Rhode Island","Total - All Places of Death",0,"2020-02-01"
"Rhode Island","Total - All Places of Death",NA,"2020-03-01"
"Rhode Island","Total - All Places of Death",353,"2020-04-01"
"Rhode Island","Total - All Places of Death",469,"2020-05-01"
"Rhode Island","Total - All Places of Death",148,"2020-06-01"
"Rhode Island","Total - All Places of Death",40,"2020-07-01"
"Rhode Island","Total - All Places of Death",45,"2020-08-01"
"Rhode Island","Total - All Places of Death",45,"2020-09-01"
"Rhode Island","Total - All Places of Death",97,"2020-10-01"
"Rhode Island","Total - All Places of Death",201,"2020-11-01"
"Rhode Island","Total - All Places of Death",511,"2020-12-01"
"Rhode Island","Total - All Places of Death",422,"2021-01-01"
"Rhode Island","Total - All Places of Death",188,"2021-02-01"
"Rhode Island","Total - All Places of Death",84,"2021-03-01"
"Rhode Island","Total - All Places of Death",54,"2021-04-01"
"Rhode Island","Total - All Places of Death",39,"2021-05-01"
"Rhode Island","Total - All Places of Death",19,"2021-06-01"
"Rhode Island","Total - All Places of Death",NA,"2021-07-01"
"Rhode Island","Total - All Places of Death",38,"2021-08-01"
"Rhode Island","Total - All Places of Death",63,"2021-09-01"
"Rhode Island","Total - All Places of Death",53,"2021-10-01"
"Rhode Island","Total - All Places of Death",72,"2021-11-01"
"Rhode Island","Total - All Places of Death",179,"2021-12-01"
"Rhode Island","Total - All Places of Death",307,"2022-01-01"
"Rhode Island","Total - All Places of Death",121,"2022-02-01"
"Rhode Island","Total - All Places of Death",27,"2022-03-01"
"Rhode Island","Total - All Places of Death",25,"2022-04-01"
"Rhode Island","Total - All Places of Death",45,"2022-05-01"
"Rhode Island","Total - All Places of Death",39,"2022-06-01"
"Rhode Island","Total - All Places of Death",23,"2022-07-01"
"Rhode Island","Total - All Places of Death",31,"2022-08-01"
"Rhode Island","Total - All Places of Death",27,"2022-09-01"
"Rhode Island","Total - All Places of Death",37,"2022-10-01"
"Rhode Island","Total - All Places of Death",36,"2022-11-01"
"Rhode Island","Total - All Places of Death",51,"2022-12-01"
"Rhode Island","Total - All Places of Death",51,"2023-01-01"
"Rhode Island","Total - All Places of Death",30,"2023-02-01"
"Rhode Island","Total - All Places of Death",21,"2023-03-01"
"Rhode Island","Total - All Places of Death",17,"2023-04-01"
"Rhode Island","Total - All Places of Death",NA,"2023-05-01"
"Rhode Island","Total - All Places of Death",NA,"2023-06-01"
"South Carolina","Total - All Places of Death",0,"2020-01-01"
"South Carolina","Total - All Places of Death",0,"2020-02-01"
"South Carolina","Total - All Places of Death",34,"2020-03-01"
"South Carolina","Total - All Places of Death",237,"2020-04-01"
"South Carolina","Total - All Places of Death",291,"2020-05-01"
"South Carolina","Total - All Places of Death",293,"2020-06-01"
"South Carolina","Total - All Places of Death",NA,"2020-07-01"
"South Carolina","Total - All Places of Death",NA,"2020-08-01"
"South Carolina","Total - All Places of Death",602,"2020-09-01"
"South Carolina","Total - All Places of Death",494,"2020-10-01"
"South Carolina","Total - All Places of Death",538,"2020-11-01"
"South Carolina","Total - All Places of Death",NA,"2020-12-01"
"South Carolina","Total - All Places of Death",NA,"2021-01-01"
"South Carolina","Total - All Places of Death",NA,"2021-02-01"
"South Carolina","Total - All Places of Death",482,"2021-03-01"
"South Carolina","Total - All Places of Death",332,"2021-04-01"
"South Carolina","Total - All Places of Death",215,"2021-05-01"
"South Carolina","Total - All Places of Death",105,"2021-06-01"
"South Carolina","Total - All Places of Death",140,"2021-07-01"
"South Carolina","Total - All Places of Death",NA,"2021-08-01"
"South Carolina","Total - All Places of Death",NA,"2021-09-01"
"South Carolina","Total - All Places of Death",NA,"2021-10-01"
"South Carolina","Total - All Places of Death",425,"2021-11-01"
"South Carolina","Total - All Places of Death",468,"2021-12-01"
"South Carolina","Total - All Places of Death",NA,"2022-01-01"
"South Carolina","Total - All Places of Death",NA,"2022-02-01"
"South Carolina","Total - All Places of Death",301,"2022-03-01"
"South Carolina","Total - All Places of Death",94,"2022-04-01"
"South Carolina","Total - All Places of Death",117,"2022-05-01"
"South Carolina","Total - All Places of Death",159,"2022-06-01"
"South Carolina","Total - All Places of Death",234,"2022-07-01"
"South Carolina","Total - All Places of Death",288,"2022-08-01"
"South Carolina","Total - All Places of Death",203,"2022-09-01"
"South Carolina","Total - All Places of Death",161,"2022-10-01"
"South Carolina","Total - All Places of Death",124,"2022-11-01"
"South Carolina","Total - All Places of Death",235,"2022-12-01"
"South Carolina","Total - All Places of Death",391,"2023-01-01"
"South Carolina","Total - All Places of Death",185,"2023-02-01"
"South Carolina","Total - All Places of Death",110,"2023-03-01"
"South Carolina","Total - All Places of Death",67,"2023-04-01"
"South Carolina","Total - All Places of Death",65,"2023-05-01"
"South Carolina","Total - All Places of Death",30,"2023-06-01"
"South Dakota","Total - All Places of Death",0,"2020-01-01"
"South Dakota","Total - All Places of Death",0,"2020-02-01"
"South Dakota","Total - All Places of Death",NA,"2020-03-01"
"South Dakota","Total - All Places of Death",21,"2020-04-01"
"South Dakota","Total - All Places of Death",44,"2020-05-01"
"South Dakota","Total - All Places of Death",40,"2020-06-01"
"South Dakota","Total - All Places of Death",50,"2020-07-01"
"South Dakota","Total - All Places of Death",49,"2020-08-01"
"South Dakota","Total - All Places of Death",116,"2020-09-01"
"South Dakota","Total - All Places of Death",265,"2020-10-01"
"South Dakota","Total - All Places of Death",701,"2020-11-01"
"South Dakota","Total - All Places of Death",427,"2020-12-01"
"South Dakota","Total - All Places of Death",188,"2021-01-01"
"South Dakota","Total - All Places of Death",70,"2021-02-01"
"South Dakota","Total - All Places of Death",39,"2021-03-01"
"South Dakota","Total - All Places of Death",41,"2021-04-01"
"South Dakota","Total - All Places of Death",32,"2021-05-01"
"South Dakota","Total - All Places of Death",15,"2021-06-01"
"South Dakota","Total - All Places of Death",13,"2021-07-01"
"South Dakota","Total - All Places of Death",35,"2021-08-01"
"South Dakota","Total - All Places of Death",119,"2021-09-01"
"South Dakota","Total - All Places of Death",116,"2021-10-01"
"South Dakota","Total - All Places of Death",149,"2021-11-01"
"South Dakota","Total - All Places of Death",170,"2021-12-01"
"South Dakota","Total - All Places of Death",183,"2022-01-01"
"South Dakota","Total - All Places of Death",144,"2022-02-01"
"South Dakota","Total - All Places of Death",42,"2022-03-01"
"South Dakota","Total - All Places of Death",17,"2022-04-01"
"South Dakota","Total - All Places of Death",NA,"2022-05-01"
"South Dakota","Total - All Places of Death",19,"2022-06-01"
"South Dakota","Total - All Places of Death",37,"2022-07-01"
"South Dakota","Total - All Places of Death",35,"2022-08-01"
"South Dakota","Total - All Places of Death",39,"2022-09-01"
"South Dakota","Total - All Places of Death",39,"2022-10-01"
"South Dakota","Total - All Places of Death",36,"2022-11-01"
"South Dakota","Total - All Places of Death",35,"2022-12-01"
"South Dakota","Total - All Places of Death",21,"2023-01-01"
"South Dakota","Total - All Places of Death",37,"2023-02-01"
"South Dakota","Total - All Places of Death",24,"2023-03-01"
"South Dakota","Total - All Places of Death",21,"2023-04-01"
"South Dakota","Total - All Places of Death",13,"2023-05-01"
"South Dakota","Total - All Places of Death",NA,"2023-06-01"
"Tennessee","Total - All Places of Death",0,"2020-01-01"
"Tennessee","Total - All Places of Death",0,"2020-02-01"
"Tennessee","Total - All Places of Death",35,"2020-03-01"
"Tennessee","Total - All Places of Death",185,"2020-04-01"
"Tennessee","Total - All Places of Death",203,"2020-05-01"
"Tennessee","Total - All Places of Death",213,"2020-06-01"
"Tennessee","Total - All Places of Death",587,"2020-07-01"
"Tennessee","Total - All Places of Death",746,"2020-08-01"
"Tennessee","Total - All Places of Death",700,"2020-09-01"
"Tennessee","Total - All Places of Death",962,"2020-10-01"
"Tennessee","Total - All Places of Death",NA,"2020-11-01"
"Tennessee","Total - All Places of Death",NA,"2020-12-01"
"Tennessee","Total - All Places of Death",NA,"2021-01-01"
"Tennessee","Total - All Places of Death",985,"2021-02-01"
"Tennessee","Total - All Places of Death",567,"2021-03-01"
"Tennessee","Total - All Places of Death",504,"2021-04-01"
"Tennessee","Total - All Places of Death",443,"2021-05-01"
"Tennessee","Total - All Places of Death",200,"2021-06-01"
"Tennessee","Total - All Places of Death",263,"2021-07-01"
"Tennessee","Total - All Places of Death",NA,"2021-08-01"
"Tennessee","Total - All Places of Death",NA,"2021-09-01"
"Tennessee","Total - All Places of Death",NA,"2021-10-01"
"Tennessee","Total - All Places of Death",687,"2021-11-01"
"Tennessee","Total - All Places of Death",927,"2021-12-01"
"Tennessee","Total - All Places of Death",NA,"2022-01-01"
"Tennessee","Total - All Places of Death",NA,"2022-02-01"
"Tennessee","Total - All Places of Death",604,"2022-03-01"
"Tennessee","Total - All Places of Death",172,"2022-04-01"
"Tennessee","Total - All Places of Death",156,"2022-05-01"
"Tennessee","Total - All Places of Death",215,"2022-06-01"
"Tennessee","Total - All Places of Death",405,"2022-07-01"
"Tennessee","Total - All Places of Death",442,"2022-08-01"
"Tennessee","Total - All Places of Death",366,"2022-09-01"
"Tennessee","Total - All Places of Death",284,"2022-10-01"
"Tennessee","Total - All Places of Death",301,"2022-11-01"
"Tennessee","Total - All Places of Death",308,"2022-12-01"
"Tennessee","Total - All Places of Death",456,"2023-01-01"
"Tennessee","Total - All Places of Death",271,"2023-02-01"
"Tennessee","Total - All Places of Death",203,"2023-03-01"
"Tennessee","Total - All Places of Death",155,"2023-04-01"
"Tennessee","Total - All Places of Death",97,"2023-05-01"
"Tennessee","Total - All Places of Death",44,"2023-06-01"
"Texas","Total - All Places of Death",0,"2020-01-01"
"Texas","Total - All Places of Death",NA,"2020-02-01"
"Texas","Total - All Places of Death",99,"2020-03-01"
"Texas","Total - All Places of Death",934,"2020-04-01"
"Texas","Total - All Places of Death",964,"2020-05-01"
"Texas","Total - All Places of Death",NA,"2020-06-01"
"Texas","Total - All Places of Death",NA,"2020-07-01"
"Texas","Total - All Places of Death",NA,"2020-08-01"
"Texas","Total - All Places of Death",NA,"2020-09-01"
"Texas","Total - All Places of Death",NA,"2020-10-01"
"Texas","Total - All Places of Death",NA,"2020-11-01"
"Texas","Total - All Places of Death",NA,"2020-12-01"
"Texas","Total - All Places of Death",NA,"2021-01-01"
"Texas","Total - All Places of Death",NA,"2021-02-01"
"Texas","Total - All Places of Death",NA,"2021-03-01"
"Texas","Total - All Places of Death",NA,"2021-04-01"
"Texas","Total - All Places of Death",NA,"2021-05-01"
"Texas","Total - All Places of Death",766,"2021-06-01"
"Texas","Total - All Places of Death",NA,"2021-07-01"
"Texas","Total - All Places of Death",NA,"2021-08-01"
"Texas","Total - All Places of Death",NA,"2021-09-01"
"Texas","Total - All Places of Death",NA,"2021-10-01"
"Texas","Total - All Places of Death",NA,"2021-11-01"
"Texas","Total - All Places of Death",NA,"2021-12-01"
"Texas","Total - All Places of Death",NA,"2022-01-01"
"Texas","Total - All Places of Death",NA,"2022-02-01"
"Texas","Total - All Places of Death",NA,"2022-03-01"
"Texas","Total - All Places of Death",437,"2022-04-01"
"Texas","Total - All Places of Death",323,"2022-05-01"
"Texas","Total - All Places of Death",518,"2022-06-01"
"Texas","Total - All Places of Death",NA,"2022-07-01"
"Texas","Total - All Places of Death",NA,"2022-08-01"
"Texas","Total - All Places of Death",745,"2022-09-01"
"Texas","Total - All Places of Death",477,"2022-10-01"
"Texas","Total - All Places of Death",401,"2022-11-01"
"Texas","Total - All Places of Death",835,"2022-12-01"
"Texas","Total - All Places of Death",NA,"2023-01-01"
"Texas","Total - All Places of Death",630,"2023-02-01"
"Texas","Total - All Places of Death",456,"2023-03-01"
"Texas","Total - All Places of Death",318,"2023-04-01"
"Texas","Total - All Places of Death",219,"2023-05-01"
"Texas","Total - All Places of Death",63,"2023-06-01"
"Utah","Total - All Places of Death",0,"2020-01-01"
"Utah","Total - All Places of Death",0,"2020-02-01"
"Utah","Total - All Places of Death",NA,"2020-03-01"
"Utah","Total - All Places of Death",44,"2020-04-01"
"Utah","Total - All Places of Death",70,"2020-05-01"
"Utah","Total - All Places of Death",68,"2020-06-01"
"Utah","Total - All Places of Death",146,"2020-07-01"
"Utah","Total - All Places of Death",95,"2020-08-01"
"Utah","Total - All Places of Death",77,"2020-09-01"
"Utah","Total - All Places of Death",190,"2020-10-01"
"Utah","Total - All Places of Death",429,"2020-11-01"
"Utah","Total - All Places of Death",531,"2020-12-01"
"Utah","Total - All Places of Death",447,"2021-01-01"
"Utah","Total - All Places of Death",173,"2021-02-01"
"Utah","Total - All Places of Death",97,"2021-03-01"
"Utah","Total - All Places of Death",62,"2021-04-01"
"Utah","Total - All Places of Death",62,"2021-05-01"
"Utah","Total - All Places of Death",67,"2021-06-01"
"Utah","Total - All Places of Death",116,"2021-07-01"
"Utah","Total - All Places of Death",246,"2021-08-01"
"Utah","Total - All Places of Death",347,"2021-09-01"
"Utah","Total - All Places of Death",398,"2021-10-01"
"Utah","Total - All Places of Death",365,"2021-11-01"
"Utah","Total - All Places of Death",291,"2021-12-01"
"Utah","Total - All Places of Death",407,"2022-01-01"
"Utah","Total - All Places of Death",294,"2022-02-01"
"Utah","Total - All Places of Death",98,"2022-03-01"
"Utah","Total - All Places of Death",25,"2022-04-01"
"Utah","Total - All Places of Death",24,"2022-05-01"
"Utah","Total - All Places of Death",70,"2022-06-01"
"Utah","Total - All Places of Death",92,"2022-07-01"
"Utah","Total - All Places of Death",58,"2022-08-01"
"Utah","Total - All Places of Death",47,"2022-09-01"
"Utah","Total - All Places of Death",47,"2022-10-01"
"Utah","Total - All Places of Death",80,"2022-11-01"
"Utah","Total - All Places of Death",90,"2022-12-01"
"Utah","Total - All Places of Death",47,"2023-01-01"
"Utah","Total - All Places of Death",22,"2023-02-01"
"Utah","Total - All Places of Death",43,"2023-03-01"
"Utah","Total - All Places of Death",22,"2023-04-01"
"Utah","Total - All Places of Death",17,"2023-05-01"
"Utah","Total - All Places of Death",NA,"2023-06-01"
"Vermont","Total - All Places of Death",0,"2020-01-01"
"Vermont","Total - All Places of Death",0,"2020-02-01"
"Vermont","Total - All Places of Death",16,"2020-03-01"
"Vermont","Total - All Places of Death",38,"2020-04-01"
"Vermont","Total - All Places of Death",NA,"2020-05-01"
"Vermont","Total - All Places of Death",NA,"2020-06-01"
"Vermont","Total - All Places of Death",NA,"2020-07-01"
"Vermont","Total - All Places of Death",0,"2020-08-01"
"Vermont","Total - All Places of Death",0,"2020-09-01"
"Vermont","Total - All Places of Death",0,"2020-10-01"
"Vermont","Total - All Places of Death",16,"2020-11-01"
"Vermont","Total - All Places of Death",67,"2020-12-01"
"Vermont","Total - All Places of Death",28,"2021-01-01"
"Vermont","Total - All Places of Death",26,"2021-02-01"
"Vermont","Total - All Places of Death",22,"2021-03-01"
"Vermont","Total - All Places of Death",15,"2021-04-01"
"Vermont","Total - All Places of Death",NA,"2021-05-01"
"Vermont","Total - All Places of Death",NA,"2021-06-01"
"Vermont","Total - All Places of Death",NA,"2021-07-01"
"Vermont","Total - All Places of Death",17,"2021-08-01"
"Vermont","Total - All Places of Death",46,"2021-09-01"
"Vermont","Total - All Places of Death",41,"2021-10-01"
"Vermont","Total - All Places of Death",38,"2021-11-01"
"Vermont","Total - All Places of Death",67,"2021-12-01"
"Vermont","Total - All Places of Death",73,"2022-01-01"
"Vermont","Total - All Places of Death",60,"2022-02-01"
"Vermont","Total - All Places of Death",24,"2022-03-01"
"Vermont","Total - All Places of Death",22,"2022-04-01"
"Vermont","Total - All Places of Death",37,"2022-05-01"
"Vermont","Total - All Places of Death",17,"2022-06-01"
"Vermont","Total - All Places of Death",18,"2022-07-01"
"Vermont","Total - All Places of Death",27,"2022-08-01"
"Vermont","Total - All Places of Death",20,"2022-09-01"
"Vermont","Total - All Places of Death",37,"2022-10-01"
"Vermont","Total - All Places of Death",32,"2022-11-01"
"Vermont","Total - All Places of Death",20,"2022-12-01"
"Vermont","Total - All Places of Death",23,"2023-01-01"
"Vermont","Total - All Places of Death",25,"2023-02-01"
"Vermont","Total - All Places of Death",14,"2023-03-01"
"Vermont","Total - All Places of Death",18,"2023-04-01"
"Vermont","Total - All Places of Death",10,"2023-05-01"
"Vermont","Total - All Places of Death",NA,"2023-06-01"
"Virginia","Total - All Places of Death",0,"2020-01-01"
"Virginia","Total - All Places of Death",0,"2020-02-01"
"Virginia","Total - All Places of Death",62,"2020-03-01"
"Virginia","Total - All Places of Death",753,"2020-04-01"
"Virginia","Total - All Places of Death",854,"2020-05-01"
"Virginia","Total - All Places of Death",395,"2020-06-01"
"Virginia","Total - All Places of Death",370,"2020-07-01"
"Virginia","Total - All Places of Death",475,"2020-08-01"
"Virginia","Total - All Places of Death",476,"2020-09-01"
"Virginia","Total - All Places of Death",483,"2020-10-01"
"Virginia","Total - All Places of Death",743,"2020-11-01"
"Virginia","Total - All Places of Death",NA,"2020-12-01"
"Virginia","Total - All Places of Death",NA,"2021-01-01"
"Virginia","Total - All Places of Death",NA,"2021-02-01"
"Virginia","Total - All Places of Death",597,"2021-03-01"
"Virginia","Total - All Places of Death",488,"2021-04-01"
"Virginia","Total - All Places of Death",341,"2021-05-01"
"Virginia","Total - All Places of Death",157,"2021-06-01"
"Virginia","Total - All Places of Death",124,"2021-07-01"
"Virginia","Total - All Places of Death",550,"2021-08-01"
"Virginia","Total - All Places of Death",NA,"2021-09-01"
"Virginia","Total - All Places of Death",NA,"2021-10-01"
"Virginia","Total - All Places of Death",600,"2021-11-01"
"Virginia","Total - All Places of Death",931,"2021-12-01"
"Virginia","Total - All Places of Death",NA,"2022-01-01"
"Virginia","Total - All Places of Death",NA,"2022-02-01"
"Virginia","Total - All Places of Death",407,"2022-03-01"
"Virginia","Total - All Places of Death",141,"2022-04-01"
"Virginia","Total - All Places of Death",183,"2022-05-01"
"Virginia","Total - All Places of Death",246,"2022-06-01"
"Virginia","Total - All Places of Death",301,"2022-07-01"
"Virginia","Total - All Places of Death",357,"2022-08-01"
"Virginia","Total - All Places of Death",295,"2022-09-01"
"Virginia","Total - All Places of Death",241,"2022-10-01"
"Virginia","Total - All Places of Death",191,"2022-11-01"
"Virginia","Total - All Places of Death",309,"2022-12-01"
"Virginia","Total - All Places of Death",459,"2023-01-01"
"Virginia","Total - All Places of Death",261,"2023-02-01"
"Virginia","Total - All Places of Death",150,"2023-03-01"
"Virginia","Total - All Places of Death",111,"2023-04-01"
"Virginia","Total - All Places of Death",72,"2023-05-01"
"Virginia","Total - All Places of Death",30,"2023-06-01"
"Washington","Total - All Places of Death",0,"2020-01-01"
"Washington","Total - All Places of Death",NA,"2020-02-01"
"Washington","Total - All Places of Death",289,"2020-03-01"
"Washington","Total - All Places of Death",549,"2020-04-01"
"Washington","Total - All Places of Death",275,"2020-05-01"
"Washington","Total - All Places of Death",159,"2020-06-01"
"Washington","Total - All Places of Death",292,"2020-07-01"
"Washington","Total - All Places of Death",290,"2020-08-01"
"Washington","Total - All Places of Death",178,"2020-09-01"
"Washington","Total - All Places of Death",245,"2020-10-01"
"Washington","Total - All Places of Death",483,"2020-11-01"
"Washington","Total - All Places of Death",938,"2020-12-01"
"Washington","Total - All Places of Death",790,"2021-01-01"
